"meanBWDY"	"medianBWDY"	"sdBWDY"	"quant2.5BWDY"	"quant25BWDY"	"quant50BWDY"	"quant75BWDY"	"quant97.5BWDY"	"GrazeTime"	"Plot"	"Sample"	"Year"	"Treatment"	"Block"
-0.578126654054815	-0.603053435114504	0.199730542646926	-0.814159292035398	-0.696487740225315	-0.603053435114504	-0.509433962264151	-0.161825726141079	"4WK"	"5"	"2"	"2017"	"LO"	2
-0.510656699170749	-0.53446033810143	0.2033874895441	-0.76551724137931	-0.634615384615385	-0.53446033810143	-0.433224755700326	-0.0576923076923077	"4WK"	"5"	"2"	"2018"	"LO"	2
-0.596709090631154	-0.621621621621622	0.194742464590108	-0.808630393996248	-0.710914454277286	-0.621621621621622	-0.534090909090909	-0.194968553459119	"4WK"	"5"	"3"	"2017"	"LO"	2
-0.494544913998253	-0.509872241579559	0.180874886194609	-0.750951604132681	-0.595744680851064	-0.509872241579559	-0.426491994177584	-0.111111111111111	"4WK"	"5"	"3"	"2018"	"LO"	2
-0.612864013778303	-0.645933014354067	0.187537222459776	-0.803468208092486	-0.718863801893664	-0.645933014354067	-0.556195965417867	-0.228070175438596	"4WK"	"5"	"4"	"2017"	"LO"	2
-0.483369952995015	-0.520912547528517	0.237645964469877	-0.761124121779859	-0.630094043887147	-0.520912547528517	-0.397849462365591	0.0625	"4WK"	"5"	"4"	"2018"	"LO"	2
-0.540743782780498	-0.571428571428571	0.232892423541881	-0.805714285714286	-0.689497716894977	-0.571428571428571	-0.457142857142857	-0.0126582278481012	"4WK"	"5"	"5"	"2017"	"LO"	2
-0.483086405207499	-0.526717557251908	0.240670591055533	-0.758104738154613	-0.629116117850953	-0.526717557251908	-0.404109589041096	0.0857142857142857	"4WK"	"5"	"5"	"2018"	"LO"	2
-0.548132409403515	-0.58667972575906	0.233119148912135	-0.801096319498825	-0.681159420289855	-0.58667972575906	-0.476725521669342	-0.0169491525423728	"4WK"	"6"	"1"	"2017"	"HI"	2
-0.492613317349267	-0.508078994614004	0.188462392250468	-0.751201281366791	-0.614497528830313	-0.508078994614004	-0.407407407407407	-0.0989010989010988	"4WK"	"6"	"1"	"2018"	"HI"	2
-0.599854697379243	-0.629778672032193	0.192804891512922	-0.798019801980198	-0.728795245813074	-0.629778672032193	-0.526374859708193	-0.204013377926421	"4WK"	"6"	"2"	"2017"	"HI"	2
-0.525736198269781	-0.55268022181146	0.198300728822529	-0.764988009592326	-0.655405405405405	-0.55268022181146	-0.443736730360934	-0.100917431192661	"4WK"	"6"	"2"	"2018"	"HI"	2
-0.588993912477732	-0.611996251171509	0.189087310877865	-0.805714285714286	-0.705179282868526	-0.611996251171509	-0.52	-0.2	"4WK"	"6"	"3"	"2017"	"HI"	2
-0.513866706696739	-0.536523929471033	0.186395602262421	-0.755005889281508	-0.633393829401089	-0.536523929471033	-0.435897435897436	-0.111111111111111	"4WK"	"6"	"3"	"2018"	"HI"	2
-0.572646230091172	-0.604498692975799	0.213958501817003	-0.80718336483932	-0.702127659574468	-0.604498692975799	-0.498829039812646	-0.120683618274905	"4WK"	"6"	"4"	"2017"	"HI"	2
-0.504663649351799	-0.535714285714286	0.204313484818724	-0.75811209439528	-0.63147792706334	-0.535714285714286	-0.425891181988743	-0.0471204188481676	"4WK"	"6"	"4"	"2018"	"HI"	2
-0.498168231821225	-0.520314547837484	0.233453024990608	-0.79372197309417	-0.635220125786163	-0.520314547837484	-0.413612565445026	0.04	"4WK"	"6"	"5"	"2017"	"HI"	2
-0.493318047936339	-0.518518518518518	0.202215210910612	-0.756758433371337	-0.622247972190035	-0.518518518518518	-0.41025641025641	-0.0465116279069767	"4WK"	"6"	"5"	"2018"	"HI"	2
-0.60330299656489	-0.609421000981354	0.119248104407193	-0.770786516853933	-0.684064022268615	-0.609421000981354	-0.541950113378685	-0.371681415929203	"PRE"	"1"	"1"	"2017"	"NO"	1
-0.522514826756726	-0.532258064516129	0.14336190647519	-0.728691476590636	-0.620057859209257	-0.532258064516129	-0.447963800904977	-0.235521235521236	"PRE"	"1"	"1"	"2018"	"NO"	1
-0.577917003791748	-0.609657947686117	0.208978495941355	-0.780645161290323	-0.684698608964451	-0.609657947686117	-0.534591194968553	-0.140939597315436	"PRE"	"1"	"2"	"2017"	"NO"	1
-0.545494210445282	-0.548974943052392	0.15422552775402	-0.81038181038181	-0.644042232277526	-0.548974943052392	-0.46551724137931	-0.253918495297806	"PRE"	"1"	"2"	"2018"	"NO"	1
-0.601138576914659	-0.612903225806452	0.148100429930243	-0.771539770329703	-0.688231669747381	-0.612903225806452	-0.54672395273899	-0.327231121281464	"PRE"	"1"	"3"	"2017"	"NO"	1
-0.523163758996884	-0.530479896238651	0.130866184042803	-0.731809981960313	-0.60458452722063	-0.530479896238651	-0.458670988654781	-0.254612546125461	"PRE"	"1"	"3"	"2018"	"NO"	1
-0.649400069480604	-0.661998132586368	0.0859526023695132	-0.75609756097561	-0.700507614213198	-0.661998132586368	-0.61576354679803	-0.473677854055437	"PRE"	"1"	"4"	"2017"	"NO"	1
-0.509034838376787	-0.515151515151515	0.122759461839298	-0.722255912674348	-0.571709233791749	-0.515151515151515	-0.455223880597015	-0.263940520446097	"PRE"	"1"	"4"	"2018"	"NO"	1
-0.601297201980311	-0.614639397201292	0.141915923507602	-0.766132945172247	-0.683501683501683	-0.614639397201292	-0.550925925925926	-0.333333333333333	"PRE"	"1"	"5"	"2017"	"NO"	1
-0.522958486054753	-0.538461538461538	0.126606158429263	-0.728240450845335	-0.589403973509934	-0.538461538461538	-0.471698113207547	-0.243523316062176	"PRE"	"1"	"5"	"2018"	"NO"	1
-0.55395995202572	-0.55	0.0880593259778385	-0.728247914183552	-0.606425702811245	-0.55	-0.502347417840376	-0.388286334056399	"PRE"	"10"	"1"	"2017"	"HI"	4
-0.48761803821565	-0.505376344086022	0.165876408419154	-0.733681462140992	-0.57439446366782	-0.505376344086022	-0.42602495543672	-0.137724550898204	"PRE"	"10"	"1"	"2018"	"HI"	4
-0.550504956382747	-0.550151975683891	0.105106591853355	-0.7416715371128	-0.613545816733068	-0.550151975683891	-0.493975903614458	-0.346534653465347	"PRE"	"10"	"2"	"2017"	"HI"	4
-0.481653404931984	-0.504854368932039	0.188205439342174	-0.741541874653355	-0.57847533632287	-0.504854368932039	-0.422594142259414	-0.06951871657754	"PRE"	"10"	"2"	"2018"	"HI"	4
-0.568409670604493	-0.56989247311828	0.105145624142307	-0.747477199176228	-0.631663974151858	-0.56989247311828	-0.513828238719068	-0.366459627329193	"PRE"	"10"	"3"	"2017"	"HI"	4
-0.477171599441726	-0.493333333333333	0.197755016845373	-0.753774680603949	-0.601049868766404	-0.493333333333333	-0.391941391941392	-0.0646387832699619	"PRE"	"10"	"3"	"2018"	"HI"	4
-0.600828646402757	-0.605584642233857	0.110756646247185	-0.758957654723127	-0.666666666666667	-0.605584642233857	-0.549738219895288	-0.404805914972274	"PRE"	"10"	"4"	"2017"	"HI"	4
-0.459636092680726	-0.478260869565217	0.197935790287118	-0.740523657667277	-0.578400830737279	-0.478260869565217	-0.378026070763501	-0.0416666666666666	"PRE"	"10"	"4"	"2018"	"HI"	4
-0.583006332338213	-0.593341260404281	0.140848814514348	-0.761504205838694	-0.655290102389078	-0.593341260404281	-0.536144578313253	-0.329639889196676	"PRE"	"10"	"5"	"2017"	"HI"	4
-0.485398786305107	-0.50197628458498	0.199335800788356	-0.756210283073368	-0.60958904109589	-0.50197628458498	-0.4	-0.0746268656716418	"PRE"	"10"	"5"	"2018"	"HI"	4
-0.537392154239685	-0.534883720930233	0.17065397817827	-0.755454084221208	-0.646884272997033	-0.534883720930233	-0.466992665036675	-0.234567901234568	"PRE"	"11"	"1"	"2017"	"LO"	4
-0.491466238189419	-0.499423298731257	0.156321636050099	-0.73963133640553	-0.578947368421053	-0.499423298731257	-0.425891181988743	-0.171875	"PRE"	"11"	"1"	"2018"	"LO"	4
-0.551735814611161	-0.566820276497696	0.175998150913032	-0.759304011599807	-0.648590021691974	-0.566820276497696	-0.495327102803738	-0.217948717948718	"PRE"	"11"	"2"	"2017"	"LO"	4
-0.46783432289357	-0.48314606741573	0.199347557535299	-0.750951604132681	-0.596009975062344	-0.48314606741573	-0.375838926174497	-0.056910569105691	"PRE"	"11"	"2"	"2018"	"LO"	4
-0.547757357002687	-0.576872536136662	0.221216216204874	-0.775824175824176	-0.665573770491803	-0.576872536136662	-0.491782553729456	-0.0731707317073171	"PRE"	"11"	"3"	"2017"	"LO"	4
-0.473319548415145	-0.489001692047377	0.189057997615462	-0.741637831603229	-0.584158415841584	-0.489001692047377	-0.399548532731377	-0.0679525273814168	"PRE"	"11"	"3"	"2018"	"LO"	4
-0.530243113289091	-0.556603773584906	0.223082900479495	-0.764080765143464	-0.655290102389078	-0.556603773584906	-0.469387755102041	-0.0489510489510489	"PRE"	"11"	"4"	"2017"	"LO"	4
-0.47233163751433	-0.488250652741514	0.196765243412711	-0.75	-0.585535465924896	-0.488250652741514	-0.394557823129252	-0.0612244897959184	"PRE"	"11"	"4"	"2018"	"LO"	4
-0.521725528252817	-0.540020263424519	0.222513169534994	-0.764425369575584	-0.65206508135169	-0.540020263424519	-0.457800511508951	-0.0526315789473684	"PRE"	"11"	"5"	"2017"	"LO"	4
-0.471100039172688	-0.492007104795737	0.201851295425908	-0.736434108527132	-0.58667972575906	-0.492007104795737	-0.403508771929824	-0.0196078431372549	"PRE"	"11"	"5"	"2018"	"LO"	4
-0.56090155082545	-0.588235294117647	0.220449762358047	-0.77344951307022	-0.698236446766819	-0.588235294117647	-0.493001555209953	-0.107011070110701	"PRE"	"12"	"1"	"2017"	"NO"	4
-0.50971339179837	-0.503759398496241	0.135197170490676	-0.752903907074974	-0.578421578421578	-0.503759398496241	-0.443609022556391	-0.26410835214447	"PRE"	"12"	"1"	"2018"	"NO"	4
-0.520908309411705	-0.543550165380375	0.238604191905439	-0.763584366062917	-0.672473867595819	-0.543550165380375	-0.453831041257367	0.0196078431372549	"PRE"	"12"	"2"	"2017"	"NO"	4
-0.481937538668316	-0.503759398496241	0.187310934156255	-0.732539252842447	-0.583411875589067	-0.503759398496241	-0.421800947867298	-0.0731707317073171	"PRE"	"12"	"2"	"2018"	"NO"	4
-0.559427757957365	-0.561085972850679	0.181745280767867	-0.764434180138568	-0.695364238410596	-0.561085972850679	-0.487964989059081	-0.209677419354839	"PRE"	"12"	"3"	"2017"	"NO"	4
-0.48911967006673	-0.511879049676026	0.198481913940913	-0.747673216132368	-0.602160216021602	-0.511879049676026	-0.419939577039275	-0.0619469026548672	"PRE"	"12"	"3"	"2018"	"NO"	4
-0.546188207258149	-0.563218390804598	0.219009652653247	-0.765799256505576	-0.682656826568266	-0.563218390804598	-0.48936170212766	-0.0769230769230769	"PRE"	"12"	"4"	"2017"	"NO"	4
-0.455946171384607	-0.487279843444227	0.22193271633398	-0.735064935064935	-0.573033707865168	-0.487279843444227	-0.395348837209302	0.068142035508819	"PRE"	"12"	"4"	"2018"	"NO"	4
-0.533101193247784	-0.577909270216962	0.25845214789566	-0.774713428268801	-0.672378341329678	-0.577909270216962	-0.482479784366577	0.148936170212766	"PRE"	"12"	"5"	"2017"	"NO"	4
-0.497277851434368	-0.518987341772152	0.203396816150531	-0.758241758241758	-0.608996539792388	-0.518987341772152	-0.430842607313195	-0.0576923076923077	"PRE"	"12"	"5"	"2018"	"NO"	4
-0.598124142466098	-0.610878661087866	0.149409019163278	-0.770244821092279	-0.693989071038251	-0.610878661087866	-0.538461538461538	-0.315068493150685	"PRE"	"2"	"1"	"2017"	"LO"	1
-0.493767757041026	-0.503957783641161	0.14093811926603	-0.726010863005431	-0.571946795646917	-0.503957783641161	-0.432748538011696	-0.202185792349727	"PRE"	"2"	"1"	"2018"	"LO"	1
-0.571767980336564	-0.57948717948718	0.148634445491098	-0.762114537444934	-0.64638511095204	-0.57948717948718	-0.52954808806489	-0.290322580645161	"PRE"	"2"	"2"	"2017"	"LO"	1
-0.492757082836398	-0.499395405078597	0.149857516482813	-0.741772151898734	-0.569713758079409	-0.499395405078597	-0.433021806853583	-0.176470588235294	"PRE"	"2"	"2"	"2018"	"LO"	1
-0.488068199724087	-0.529411764705882	0.247894959626446	-0.750611246943765	-0.611208406304729	-0.529411764705882	-0.442715700141443	0.157894736842105	"PRE"	"2"	"3"	"2017"	"LO"	1
-0.475172020877169	-0.489088575096277	0.170374273419758	-0.73656231541642	-0.571969696969697	-0.489088575096277	-0.4050822122571	-0.11731843575419	"PRE"	"2"	"3"	"2018"	"LO"	1
-0.458621237028855	-0.500615006150062	0.251898931196441	-0.744421906693712	-0.589958158995816	-0.500615006150062	-0.401869158878505	0.2	"PRE"	"2"	"4"	"2017"	"LO"	1
-0.494319099147614	-0.492537313432836	0.124768184177399	-0.736189402480271	-0.557285873192436	-0.492537313432836	-0.433691756272401	-0.25	"PRE"	"2"	"4"	"2018"	"LO"	1
-0.475774563946066	-0.505882352941176	0.222571393488755	-0.731410525407576	-0.577464788732394	-0.505882352941176	-0.436950146627566	0.0476190476190477	"PRE"	"2"	"5"	"2017"	"LO"	1
-0.507447348739556	-0.505102040816326	0.115729519525907	-0.735052754982415	-0.566731141199226	-0.505102040816326	-0.449814126394052	-0.280788177339901	"PRE"	"2"	"5"	"2018"	"LO"	1
-0.473694886088008	-0.493670886075949	0.167280776550006	-0.689373297002725	-0.552106430155211	-0.493670886075949	-0.432748538011696	-0.115537848605578	"PRE"	"3"	"1"	"2017"	"HI"	1
-0.556439056838017	-0.560283687943262	0.0989947421539863	-0.743421052631579	-0.601334445371143	-0.560283687943262	-0.517067003792668	-0.347150259067357	"PRE"	"3"	"1"	"2018"	"HI"	1
-0.567890187443259	-0.579448144624167	0.149900172376965	-0.757719714964371	-0.647421093148576	-0.579448144624167	-0.520086862106406	-0.27906976744186	"PRE"	"3"	"2"	"2017"	"HI"	1
-0.515505068397935	-0.515527950310559	0.104886069520629	-0.714643504316416	-0.565217391304348	-0.515527950310559	-0.469740634005764	-0.304347826086957	"PRE"	"3"	"2"	"2018"	"HI"	1
-0.580591163210811	-0.583411875589067	0.11301004117802	-0.755081804660387	-0.652046783625731	-0.583411875589067	-0.521739130434782	-0.351888667992048	"PRE"	"3"	"3"	"2017"	"HI"	1
-0.523600836737934	-0.521997621878716	0.101762943455225	-0.721518987341772	-0.575492341356674	-0.521997621878716	-0.473087818696884	-0.326530612244898	"PRE"	"3"	"3"	"2018"	"HI"	1
-0.818181818181818	-0.818181818181818	0	-0.818181818181818	-0.818181818181818	-0.818181818181818	-0.818181818181818	-0.818181818181818	"PRE"	"3"	"4"	"2017"	"HI"	1
-0.516432648933696	-0.522491349480969	0.0979831357862347	-0.692195720723019	-0.556503198294243	-0.522491349480969	-0.48527528809219	-0.312910284463895	"PRE"	"3"	"4"	"2018"	"HI"	1
-0.55775830549552	-0.563517915309446	0.107706122365354	-0.749089016137429	-0.613475177304965	-0.563517915309446	-0.506591337099812	-0.333333333333333	"PRE"	"3"	"5"	"2017"	"HI"	1
-0.490178730518291	-0.506493506493506	0.14547190918811	-0.716287215411559	-0.562809099901088	-0.506493506493506	-0.440677966101695	-0.170731707317073	"PRE"	"3"	"5"	"2018"	"HI"	1
-0.543152844982607	-0.544715447154472	0.130402242175336	-0.752066115702479	-0.616161616161616	-0.544715447154472	-0.483443708609272	-0.273408239700374	"PRE"	"4"	"1"	"2017"	"NO"	2
-0.512144708801425	-0.525423728813559	0.129935498683557	-0.726291879613856	-0.574239713774597	-0.525423728813559	-0.463414634146341	-0.228070175438596	"PRE"	"4"	"1"	"2018"	"NO"	2
-0.534446022427396	-0.54015401540154	0.139313156772686	-0.746216530849825	-0.606425702811245	-0.54015401540154	-0.482820976491863	-0.261829652996845	"PRE"	"4"	"2"	"2017"	"NO"	2
-0.490112793975258	-0.509933774834437	0.137382475952701	-0.70168211383364	-0.557478368355995	-0.509933774834437	-0.444991789819376	-0.192660550458716	"PRE"	"4"	"2"	"2018"	"NO"	2
-0.564310663983967	-0.571428571428571	0.146527825219418	-0.762414800389484	-0.655867530597552	-0.571428571428571	-0.498559077809798	-0.28755364806867	"PRE"	"4"	"3"	"2017"	"NO"	2
-0.465302967860779	-0.488372093023256	0.180134992023931	-0.73272933182333	-0.564482029598309	-0.488372093023256	-0.396825396825397	-0.0596026490066225	"PRE"	"4"	"3"	"2018"	"NO"	2
-0.521719620504234	-0.528662420382166	0.155652978666644	-0.751898734177215	-0.59462055715658	-0.528662420382166	-0.468926553672316	-0.218637992831541	"PRE"	"4"	"4"	"2017"	"NO"	2
-0.574694108551484	-0.565396498455201	0.0953068980635024	-0.752522570366436	-0.622992392223161	-0.565396498455201	-0.529271206690561	-0.391650099403579	"PRE"	"4"	"4"	"2018"	"NO"	2
-0.532245852556556	-0.550741163055872	0.20120528095709	-0.762237762237762	-0.644685802948022	-0.550741163055872	-0.474654377880184	-0.12	"PRE"	"4"	"5"	"2017"	"NO"	2
-0.502538395813562	-0.52046783625731	0.136729061049339	-0.718658034137728	-0.565040650406504	-0.52046783625731	-0.461318051575931	-0.198910081743869	"PRE"	"4"	"5"	"2018"	"NO"	2
-0.552044293017812	-0.561822125813449	0.176486082787671	-0.774530853899493	-0.642137877614253	-0.561822125813449	-0.5	-0.213720316622691	"PRE"	"5"	"1"	"2017"	"LO"	2
-0.540656650201215	-0.544799176107106	0.131722964469236	-0.753026634382567	-0.611459265890779	-0.544799176107106	-0.484593837535014	-0.263157894736842	"PRE"	"5"	"1"	"2018"	"LO"	2
-0.595688867034623	-0.606498194945848	0.158937757995142	-0.775824175824176	-0.695951107715813	-0.606498194945848	-0.538461538461539	-0.290322580645161	"PRE"	"5"	"2"	"2017"	"LO"	2
-0.498842953132981	-0.517241379310345	0.163524475641872	-0.746956061408152	-0.588594704684318	-0.517241379310345	-0.433333333333333	-0.145833333333333	"PRE"	"5"	"2"	"2018"	"LO"	2
-0.560764747833958	-0.574034470741057	0.177063690843757	-0.766561514195584	-0.663051337671728	-0.574034470741057	-0.502762430939227	-0.22093023255814	"PRE"	"5"	"3"	"2017"	"LO"	2
-0.483136086433942	-0.491085899513776	0.153928156319309	-0.738609112709832	-0.564245810055866	-0.491085899513776	-0.421487603305785	-0.161825726141079	"PRE"	"5"	"3"	"2018"	"LO"	2
-0.515249470011596	-0.523096129837703	0.172195306418892	-0.754916792738275	-0.605960264900662	-0.523096129837703	-0.452513966480447	-0.191222570532915	"PRE"	"5"	"4"	"2017"	"LO"	2
-0.488019980977531	-0.50197628458498	0.163663953859027	-0.735064935064935	-0.578400830737279	-0.50197628458498	-0.425287356321839	-0.137440758293839	"PRE"	"5"	"4"	"2018"	"LO"	2
-0.550614832580279	-0.554702495201535	0.143744385989045	-0.756563245823389	-0.624203821656051	-0.554702495201535	-0.501597444089457	-0.28133704735376	"PRE"	"5"	"5"	"2017"	"LO"	2
-0.464496675682436	-0.487603305785124	0.185521487965605	-0.732101616628176	-0.569416498993964	-0.487603305785124	-0.393596986817326	-0.056910569105691	"PRE"	"5"	"5"	"2018"	"LO"	2
-0.562774065818318	-0.570338058887677	0.156542927268364	-0.769743101807802	-0.663019693654267	-0.570338058887677	-0.496598639455782	-0.257861635220126	"PRE"	"6"	"1"	"2017"	"HI"	2
-0.516665042016953	-0.523096129837703	0.097783257485044	-0.701846965699208	-0.562156215621562	-0.523096129837703	-0.475728155339806	-0.325648414985591	"PRE"	"6"	"1"	"2018"	"HI"	2
-0.584035527582323	-0.595214356929212	0.166071524728893	-0.770933589990375	-0.692307692307692	-0.595214356929212	-0.518987341772152	-0.277777777777778	"PRE"	"6"	"2"	"2017"	"HI"	2
-0.50416211969526	-0.507246376811594	0.138145920211447	-0.744444444444444	-0.570996978851964	-0.507246376811594	-0.444201312910284	-0.232876712328767	"PRE"	"6"	"2"	"2018"	"HI"	2
-0.594087740657428	-0.613780598368087	0.180366103852008	-0.774675972083749	-0.713265913146936	-0.613780598368087	-0.530398322851153	-0.246612466124661	"PRE"	"6"	"3"	"2017"	"HI"	2
-0.498867790287636	-0.512791991101224	0.159918426131294	-0.741935483870968	-0.58123370981755	-0.512791991101224	-0.441176470588235	-0.148036253776435	"PRE"	"6"	"3"	"2018"	"HI"	2
-0.539513002343261	-0.547344110854504	0.133356489618462	-0.749734888653234	-0.595092024539877	-0.547344110854504	-0.498559077809798	-0.273408239700374	"PRE"	"6"	"4"	"2017"	"HI"	2
-0.492658702374148	-0.508571428571429	0.145758034934648	-0.741970604246053	-0.563517915309446	-0.508571428571429	-0.437908496732026	-0.176470588235294	"PRE"	"6"	"4"	"2018"	"HI"	2
-0.54495001587616	-0.561561561561561	0.192665298676151	-0.767195767195767	-0.657189277010561	-0.561561561561561	-0.484230055658627	-0.152737752161383	"PRE"	"6"	"5"	"2017"	"HI"	2
-0.449142843287158	-0.476510067114094	0.201143725491252	-0.733406636787886	-0.556420233463035	-0.476510067114094	-0.383855024711697	0.0123456790123457	"PRE"	"6"	"5"	"2018"	"HI"	2
-0.580309093125786	-0.58273381294964	0.150472288132537	-0.764434180138568	-0.667778519012675	-0.58273381294964	-0.526374859708193	-0.314741035856574	"PRE"	"7"	"1"	"2017"	"LO"	3
-0.529984897696228	-0.543624161073825	0.110067378366782	-0.718650541056652	-0.578421578421578	-0.543624161073825	-0.48849797023004	-0.302931596091205	"PRE"	"7"	"1"	"2018"	"LO"	3
-0.571009153719844	-0.587301587301587	0.178366280231613	-0.771103055411704	-0.666666666666667	-0.587301587301587	-0.522491349480969	-0.226993865030675	"PRE"	"7"	"2"	"2017"	"LO"	3
-0.46820941698066	-0.488020176544767	0.199150131885805	-0.750611246943765	-0.57625383828045	-0.488020176544767	-0.398373983739837	-0.032258064516129	"PRE"	"7"	"2"	"2018"	"LO"	3
-0.561309706531214	-0.593625498007968	0.228159743497487	-0.776805251641138	-0.683233929754804	-0.593625498007968	-0.515527950310559	-0.0471204188481676	"PRE"	"7"	"3"	"2017"	"LO"	3
-0.471684039330951	-0.494661921708185	0.183091446950605	-0.748971193415638	-0.565396498455201	-0.494661921708185	-0.407407407407407	-0.0714285714285714	"PRE"	"7"	"3"	"2018"	"LO"	3
-0.560456237458384	-0.565420560747664	0.156598360919605	-0.765873015873016	-0.6414686825054	-0.565420560747664	-0.511111111111111	-0.26984126984127	"PRE"	"7"	"4"	"2017"	"LO"	3
-0.468665620594583	-0.495934959349593	0.173410520501384	-0.712288875946418	-0.557632398753894	-0.495934959349593	-0.414141414141414	-0.079136690647482	"PRE"	"7"	"4"	"2018"	"LO"	3
-0.566441347810739	-0.582978723404255	0.194124018122621	-0.771786230139625	-0.686367218282112	-0.582978723404255	-0.507402422611036	-0.179941002949852	"PRE"	"7"	"5"	"2017"	"LO"	3
-0.482544227878201	-0.508120649651972	0.170820769189992	-0.737629459148446	-0.569965870307167	-0.508120649651972	-0.421647819063005	-0.105527638190955	"PRE"	"7"	"5"	"2018"	"LO"	3
-0.562606280317874	-0.58667972575906	0.210292889335508	-0.78343949044586	-0.682758620689655	-0.58667972575906	-0.505376344086022	-0.122448979591837	"PRE"	"8"	"1"	"2017"	"NO"	3
-0.480207837653611	-0.497919556171983	0.177753938267969	-0.740064446831364	-0.571609632446134	-0.497919556171983	-0.422222222222222	-0.0967741935483871	"PRE"	"8"	"1"	"2018"	"NO"	3
-0.565772034537577	-0.584905660377358	0.195048827926784	-0.773215118992067	-0.670103092783505	-0.584905660377358	-0.516164994425864	-0.176470588235294	"PRE"	"8"	"2"	"2017"	"NO"	3
-0.514821180601769	-0.532091097308489	0.140894036852188	-0.73716864072194	-0.577608142493639	-0.532091097308489	-0.472222222222222	-0.204819277108434	"PRE"	"8"	"2"	"2018"	"NO"	3
-0.441215822793999	-0.498371335504886	0.310469194694256	-0.754216867469879	-0.633663366336634	-0.498371335504886	-0.365461847389558	0.651162790697674	"PRE"	"8"	"3"	"2017"	"NO"	3
-0.536270424219258	-0.546610169491525	0.122962319572999	-0.732852981726317	-0.594963273871983	-0.546610169491525	-0.492146596858639	-0.273408239700374	"PRE"	"8"	"3"	"2018"	"NO"	3
-0.443236561163076	-0.483516483516484	0.284341911237816	-0.752066115702479	-0.618181818181818	-0.483516483516484	-0.368421052631579	0.388662955431824	"PRE"	"8"	"4"	"2017"	"NO"	3
-0.513083217709875	-0.527936145952109	0.128891643136417	-0.723076923076923	-0.570166830225711	-0.527936145952109	-0.474269819193324	-0.233933161953728	"PRE"	"8"	"4"	"2018"	"NO"	3
-0.434591396037099	-0.472684085510689	0.26208265964771	-0.74746936600959	-0.573221757322176	-0.472684085510689	-0.378254211332312	0.274203994651498	"PRE"	"8"	"5"	"2017"	"NO"	3
-0.476572728490624	-0.499423298731257	0.183424782402711	-0.731551423590936	-0.568627450980392	-0.499423298731257	-0.421947449768161	-0.0687022900763358	"PRE"	"8"	"5"	"2018"	"NO"	3
-0.4484676894053	-0.488372093023256	0.270483360670717	-0.75682382133995	-0.594746716697936	-0.488372093023256	-0.388888888888889	0.318181818181818	"PRE"	"9"	"1"	"2017"	"HI"	3
-0.525513270948514	-0.533018867924528	0.140492586917451	-0.739618406285073	-0.595744680851064	-0.533018867924528	-0.473684210526316	-0.229773462783172	"PRE"	"9"	"1"	"2018"	"HI"	3
-0.456202596939829	-0.511936339522546	0.297656255289116	-0.757412398921833	-0.630188679245283	-0.511936339522546	-0.392857142857143	0.541984732824427	"PRE"	"9"	"2"	"2017"	"HI"	3
-0.471737198711668	-0.492921492921493	0.200150818797944	-0.750524109014675	-0.582867783985102	-0.492921492921493	-0.39963167587477	-0.0362694300518134	"PRE"	"9"	"2"	"2018"	"HI"	3
-0.445793203598972	-0.503355704697987	0.310938706029686	-0.758003255561584	-0.622760800842993	-0.503355704697987	-0.389337641357027	0.81651376146789	"PRE"	"9"	"3"	"2017"	"HI"	3
-0.489756312317647	-0.507177033492823	0.131923262989132	-0.688614499815038	-0.549738219895288	-0.507177033492823	-0.452344931921331	-0.195652173913043	"PRE"	"9"	"3"	"2018"	"HI"	3
-0.439918930061508	-0.492957746478873	0.305577719444927	-0.76046176046176	-0.633069861115862	-0.492957746478873	-0.352657004830918	0.552238805970149	"PRE"	"9"	"4"	"2017"	"HI"	3
-0.487326496388441	-0.505376344086022	0.164620891683101	-0.736029583549817	-0.572815533980582	-0.505376344086022	-0.426256077795786	-0.135646687697161	"PRE"	"9"	"4"	"2018"	"HI"	3
-0.35638388623171	-0.424581005586592	0.339989932958998	-0.735064935064935	-0.550925925925926	-0.424581005586592	-0.286764705882353	1	"PRE"	"9"	"5"	"2017"	"HI"	3
-0.471727645129283	-0.487603305785124	0.16441065452738	-0.717451523545706	-0.557632398753894	-0.487603305785124	-0.414790996784566	-0.123595505617977	"PRE"	"9"	"5"	"2018"	"HI"	3
