"Observed"	"Chao1"	"se.chao1"	"ACE"	"se.ACE"	"Shannon"	"Simpson"	"InvSimpson"	"Fisher"	"ID"	"GrazeTime"	"Treatment"	"Year"	"seq"
157	164.555555555556	4.98304303871768	165.700663881835	6.29164182123617	3.91974825687372	0.95199904410516	20.8329184566821	32.1131874746815	"1WK_3_R"	"1WK"	"HI"	"2017"	"ITS"
181	189	5.24909269596459	188.940997213278	6.80138869298915	4.34121260990428	0.977985677092271	45.4249719235713	38.4196553656396	"1WK_4_B"	"1WK"	"NO"	"2017"	"ITS"
152	160.5	5.55026722926017	160.531913019023	6.15567233145341	3.81298123536703	0.952799455349783	21.186196206221	30.836483691052	"1WK_4_R"	"1WK"	"NO"	"2017"	"ITS"
197	208.333333333333	7.29880638812662	203.130773130545	6.882402118778	4.34126299189581	0.974572069911363	39.3268345679012	42.7836085545934	"1WK_5_B"	"1WK"	"LO"	"2017"	"ITS"
108	110.8	2.82867932343018	111.483807199317	5.20143278722301	3.34092794937437	0.913828993382125	11.6048313609065	20.1851139916063	"1WK_5_R"	"1WK"	"LO"	"2017"	"ITS"
190	193.391304347826	2.77640779445066	195.137152396822	6.82771256159332	4.21923829495251	0.967436790421228	30.7095035451269	40.8589317715531	"1WK_6_B"	"1WK"	"HI"	"2017"	"ITS"
192	205.8	7.4814981116197	204.580569154091	6.97289465946992	3.89394134539067	0.92315387925711	13.0130186186727	41.406400425356	"1WK_6_R"	"1WK"	"HI"	"2017"	"ITS"
182	187.25	3.8001872790879	188.590190347032	6.75312898634109	4.28426835709151	0.973641735547406	37.938764966811	38.6887099646438	"1WK_7_B"	"1WK"	"LO"	"2017"	"ITS"
119	119.769230769231	1.18736283424353	120.501886723774	5.408645901579	3.63777674531448	0.949505614068397	19.8041818224019	22.7462847962369	"1WK_7_R"	"1WK"	"LO"	"2017"	"ITS"
167	169.571428571429	2.51517262420465	170.059929861057	6.3956804999744	4.14193708578939	0.969850078877509	33.1675826260794	34.7053446595283	"1WK_8_B"	"1WK"	"NO"	"2017"	"ITS"
165	171.5	4.7238470776672	170.833109348395	6.39854982232029	4.09466563538987	0.965438050474574	28.9335530469521	34.1828178483846	"1WK_8_R"	"1WK"	"NO"	"2017"	"ITS"
177	182.2	3.98834896654754	182.480489776837	6.63842494210997	4.20317071457732	0.968152483755564	31.399622888165	37.3484107353758	"1WK_9_B"	"1WK"	"HI"	"2017"	"ITS"
130	139.1	6.48454047754261	136.470899166906	5.68924013255497	3.72828480505275	0.954832350343272	22.1397395613887	25.3766854248756	"1WK_9_R"	"1WK"	"HI"	"2017"	"ITS"
204	217.315789473684	7.37584226196597	214.07431537034	6.91398526045497	4.17006455890036	0.96279761979506	26.8800005400516	44.7320582324316	"24H_1_B"	"24H"	"NO"	"2017"	"ITS"
210	224.5	7.19589717087549	226.81765392957	7.29403293126566	4.19982555174257	0.965027408587952	28.5938204640876	46.4209165052837	"24H_1_R"	"24H"	"NO"	"2017"	"ITS"
191	203.666666666667	7.51256712500746	200.344528858491	6.92520451090715	4.27193829315764	0.971682731537593	35.3141406039058	41.1324215133383	"24H_2_B"	"24H"	"LO"	"2017"	"ITS"
199	207.903225806452	5.01671723743512	212.395721397982	7.08145378124918	4.25480742479346	0.971266285525365	34.8023225776378	43.3378923490923	"24H_2_R"	"24H"	"LO"	"2017"	"ITS"
120	129.166666666667	7.38095054203876	124.812205538462	5.4442511811672	3.76484951122743	0.948755877305026	19.5144330200053	22.9825882134448	"24H_3_B"	"24H"	"HI"	"2017"	"ITS"
169	181	7.96102383820613	175.809370542602	6.46201873696012	4.31374302113584	0.974751104862747	39.6056934200085	35.2299058769766	"24H_3_R"	"24H"	"HI"	"2017"	"ITS"
171	183.352941176471	7.16438812245143	181.070567848082	6.49355170097922	3.76057900362009	0.925061873932271	13.3443422256943	35.7564941092899	"24H_4_B"	"24H"	"NO"	"2017"	"ITS"
166	193	13.5404326784484	181.781364170388	6.43758910654103	3.75210533601024	0.951110119945046	20.4541307705391	34.443826483875	"24H_4_R"	"24H"	"NO"	"2017"	"ITS"
164	171	4.90510866017881	170.75966164286	6.34360696584966	3.57861295334799	0.89208048826537	9.26616497727453	33.92231970663	"24H_5_B"	"24H"	"LO"	"2017"	"ITS"
201	207.84	4.36336013258366	208.891894185822	6.91248298749867	4.30212100300715	0.976286407703325	42.1699077680528	43.8941115360625	"24H_5_R"	"24H"	"LO"	"2017"	"ITS"
174	179.6875	4.18881462383188	180.016891231043	6.61234946273953	4.12945824366774	0.965919681282069	29.3424485925907	36.5501613920984	"24H_6_B"	"24H"	"HI"	"2017"	"ITS"
150	162.214285714286	7.43450908638101	160.345845033918	6.18750253661162	3.83239556151094	0.960459003647056	25.2902074362003	30.3294622384103	"24H_6_R"	"24H"	"HI"	"2017"	"ITS"
195	200.25	3.80020581753383	200.810347242712	6.92990354252803	4.36667462737522	0.976603625491251	42.7416649372768	42.2312652897621	"24H_7_B"	"24H"	"LO"	"2017"	"ITS"
177	186.5	5.72662883510128	188.048537471259	6.7964841373435	4.12563343112463	0.958218499545353	23.9340375314064	37.3484107353758	"24H_7_R"	"24H"	"LO"	"2017"	"ITS"
220	227.772727272727	4.88126821617913	227.38780286856	7.26250514665696	4.54349395230055	0.981628770470216	54.4329381100367	49.2738056400564	"24H_8_B"	"24H"	"NO"	"2017"	"ITS"
219	229.222222222222	5.66808081438184	231.57830909522	7.47088896306978	4.54229869245053	0.980958170727127	52.515962918783	48.9863859188072	"24H_8_R"	"24H"	"NO"	"2017"	"ITS"
198	201.714285714286	2.99078370520013	203.521305791358	7.05000113232478	4.50451950066749	0.98099053988916	52.6053866953206	43.0605082095404	"24H_9_B"	"24H"	"HI"	"2017"	"ITS"
191	197.375	4.19118550552294	199.710043423449	6.92054342347811	4.32433767458796	0.976103912600137	41.8478549758628	41.1324215133383	"24H_9_R"	"24H"	"HI"	"2017"	"ITS"
189	190.647058823529	1.83132827138166	191.600358128354	6.72448770393556	4.20137916301435	0.968054818180464	31.3036252430543	40.5859319016838	"4WK_1_B"	"4WK"	"NO"	"2017"	"ITS"
224	251.75	12.0026176779889	245.648493464534	7.54137780589682	4.38975449493355	0.975986937145617	41.6440004369319	50.4282101466964	"4WK_1_R"	"4WK"	"NO"	"2017"	"ITS"
213	228.789473684211	8.35339376936402	225.909582145393	7.33096958658425	4.43222557187335	0.975740261807363	41.2205602574691	47.2717968602701	"4WK_2_B"	"4WK"	"LO"	"2017"	"ITS"
158	166.75	6.04057686538367	164.383671066515	6.2787514878161	4.19175708648724	0.973321392461077	37.483215664125	32.3700880022958	"4WK_2_R"	"4WK"	"LO"	"2017"	"ITS"
164	172.5	5.41288319080391	172.862159031122	6.42508632779729	3.94336706954201	0.961652644401483	26.0774174487971	33.92231970663	"4WK_3_B"	"4WK"	"HI"	"2017"	"ITS"
131	135.090909090909	3.59550178274579	134.977996136726	5.71022837662043	3.46578415501261	0.902489852686269	10.2553429314652	25.6191645691376	"4WK_3_R"	"4WK"	"HI"	"2017"	"ITS"
145	145.375	0.826421047470719	145.698502002411	5.94567230583665	4.29658037170865	0.97915119016107	47.9643686006826	29.0711394454772	"4WK_4_B"	"4WK"	"NO"	"2017"	"ITS"
159	163.5	3.91688398121825	162.566629736199	6.2190143100545	4.31745885864253	0.978181343095873	45.8323353446578	32.6275059549968	"4WK_4_R"	"4WK"	"NO"	"2017"	"ITS"
164	170.176470588235	4.38147701238578	171.644053196945	6.44080090617891	4.17715001777318	0.975262091151672	40.4237886933432	33.92231970663	"4WK_5_B"	"4WK"	"LO"	"2017"	"ITS"
187	198.4	6.9554098327029	197.017607569518	6.89537845282503	4.43278307387522	0.979233564097554	48.1546282037845	40.0414046266125	"4WK_5_R"	"4WK"	"LO"	"2017"	"ITS"
168	171	2.58233282154294	173.549749453974	6.47612762420119	4.30480670178547	0.978459048182558	46.4232039732937	34.9673714337985	"4WK_6_B"	"4WK"	"HI"	"2017"	"ITS"
173	178.352941176471	3.9705263995713	178.878677117338	6.54235626420056	4.22258573444626	0.972131993183054	35.8834417749581	36.28510214855	"4WK_6_R"	"4WK"	"HI"	"2017"	"ITS"
167	171.333333333333	3.40378657844193	172.449286284843	6.4519210211355	4.16419816145815	0.972422311081153	36.2611966123304	34.7053446595283	"4WK_7_B"	"4WK"	"LO"	"2017"	"ITS"
108	108.125	0.443664953077063	108.535911882646	5.03666131683502	3.79576681062841	0.953207418409202	21.3709089347755	20.1851139916063	"4WK_7_R"	"4WK"	"LO"	"2017"	"ITS"
161	166.5	4.51029186779888	164.599951790145	6.19146474697896	3.94352100945099	0.952519517907095	21.0612857309093	33.1438899777015	"4WK_8_B"	"4WK"	"NO"	"2017"	"ITS"
130	131.875	2.25668853677884	131.890909090909	5.63339490821026	4.13738024903052	0.97676815012862	43.0443552939763	25.3766854248756	"4WK_8_R"	"4WK"	"NO"	"2017"	"ITS"
208	219.607142857143	6.14880716973517	221.801934283371	7.24356340451506	4.46502281664018	0.980902250209269	52.3621898369078	45.8560484992365	"4WK_9_B"	"4WK"	"HI"	"2017"	"ITS"
134	142.75	6.04042382339103	141.8144073193	5.83216500126105	3.41871356076776	0.913270904381551	11.5301559744073	26.3499061407045	"4WK_9_R"	"4WK"	"HI"	"2017"	"ITS"
234	244.222222222222	5.6680968258134	245.098383294652	7.51218197171647	4.55295405767451	0.981495498816879	54.0409055128797	53.3470589686626	"PRE_1_B"	"PRE"	"NO"	"2017"	"ITS"
125	126.363636363636	1.73668334657543	127.194533513541	5.54829990544416	3.77849037551168	0.951692876479445	20.7008806801443	24.172619918036	"PRE_1_R"	"PRE"	"NO"	"2017"	"ITS"
219	226.285714285714	4.71066734037745	226.511959430998	7.35602362584302	4.59991535324118	0.982209964355414	56.2112420670898	48.9863859188072	"PRE_2_B"	"PRE"	"LO"	"2017"	"ITS"
175	178.5	2.77966313594314	180.9817007956	6.55912143721973	3.78898717051749	0.928394558208097	13.9654190376502	36.8157229647161	"PRE_2_R"	"PRE"	"LO"	"2017"	"ITS"
158	167.047619047619	5.47722894961483	167.35242871692	6.13698654196438	3.69981687724927	0.944855728133417	18.1342497806376	32.3700880022958	"PRE_3_B"	"PRE"	"HI"	"2017"	"ITS"
156	163.583333333333	5.4484811183016	161.689574363332	6.18403277231036	3.93000889971656	0.961067209039881	25.6852893239623	31.8568054288024	"PRE_3_R"	"PRE"	"HI"	"2017"	"ITS"
223	226.888888888889	2.95865153940892	228.832344418703	7.3433321418403	4.52252529833927	0.977481053017953	44.4070497966548	50.1389172294947	"PRE_4_B"	"PRE"	"NO"	"2017"	"ITS"
212	226.615384615385	8.64679707455506	220.194535143495	7.23834287863786	4.55642295307614	0.981627207821015	54.4283084605828	46.987693700343	"PRE_4_R"	"PRE"	"NO"	"2017"	"ITS"
157	163.47619047619	4.34396886364511	165.82925567627	6.33017247832166	3.85800074635075	0.951594541197544	20.6588270153792	32.1131874746815	"PRE_5_B"	"PRE"	"LO"	"2017"	"ITS"
161	165.333333333333	3.4037753081136	166.838019186716	6.37000244140383	3.8780035334628	0.952315815421885	20.9713138401651	33.1438899777015	"PRE_5_R"	"PRE"	"LO"	"2017"	"ITS"
206	218.65	7.02522421717389	217.568090879853	7.20293565481944	4.33873443493416	0.972296517820424	36.0965453193902	45.2930942002122	"PRE_6_B"	"PRE"	"HI"	"2017"	"ITS"
156	160.333333333333	3.40376527178841	161.719727082453	6.24229869763955	3.93169544102735	0.955445466919302	22.4444053355646	31.8568054288024	"PRE_6_R"	"PRE"	"HI"	"2017"	"ITS"
204	216.157894736842	6.9059126536154	213.052276559865	6.99396059847748	4.44775762249191	0.980435018097989	51.1117262979539	44.7320582324316	"PRE_7_B"	"PRE"	"LO"	"2017"	"ITS"
142	148	4.69924121448973	146.907438637343	5.94475975656966	3.92115961929968	0.962374365097025	26.5776246056361	28.3225240054401	"PRE_7_R"	"PRE"	"LO"	"2017"	"ITS"
113	118	5.53732413433946	115.180371498938	5.14569396846377	3.87626848370886	0.960123368922111	25.0773441228459	21.3405406722248	"PRE_8_B"	"PRE"	"NO"	"2017"	"ITS"
128	130.1	2.33494958114789	130.287439241115	5.61002345337621	3.84056930230634	0.959870554604851	24.9193575977226	24.8933884158477	"PRE_8_R"	"PRE"	"NO"	"2017"	"ITS"
180	190.2	6.41599453783814	187.070756210143	6.50115714861989	3.98247977078933	0.954428851995857	21.9437087674222	38.1510973469371	"PRE_9_B"	"PRE"	"HI"	"2017"	"ITS"
197	206.090909090909	5.02962903015265	212.842278678307	7.18920037407036	4.33679554771229	0.975380406019793	40.618054091549	42.7836085545934	"PRE_9_R"	"PRE"	"HI"	"2017"	"ITS"
220	227.157894736842	4.74660074761862	226.557079285435	7.11516788267924	3.93575208388923	0.951880745184062	20.7817017080818	45.0801855131518	"1WK_1_B"	"1WK"	"NO"	"2018"	"ITS"
142	150.5	5.55022512712719	150.660006114167	5.98939106133633	3.55703123900061	0.931241291244981	14.5436122653627	26.2009304292595	"1WK_1_R"	"1WK"	"NO"	"2018"	"ITS"
255	269.032258064516	6.88061529371997	268.554557389144	7.64578299445248	3.92038153535223	0.935493325569798	15.5022718010682	54.3068710296281	"1WK_2_B"	"1WK"	"LO"	"2018"	"ITS"
273	292.193548387097	8.60455745403477	292.884457481449	8.39796464538752	4.70578289411247	0.98299866540221	58.8189117888412	59.2228325259497	"1WK_2_R"	"1WK"	"LO"	"2018"	"ITS"
218	222	2.90857611675622	225.755736468518	7.34278827377757	4.1687356602548	0.963324849173155	27.2664182001952	44.5664991065968	"1WK_3_B"	"1WK"	"HI"	"2018"	"ITS"
210	224.526315789474	7.85835747866396	221.95726608593	7.29926499308233	4.31032314175232	0.974402183782475	39.0658324718876	42.5267146978244	"1WK_3_R"	"1WK"	"HI"	"2018"	"ITS"
244	251	4.21628409542349	253.857122176168	7.65203807433014	4.30319292139511	0.970969413785847	34.4464280749693	51.3592526706397	"1WK_4_B"	"1WK"	"NO"	"2018"	"ITS"
183	189.375	4.19117502660047	191.365777118948	6.71801186499102	3.54416608798736	0.918473081767895	12.2658874109902	35.8226764234677	"1WK_4_R"	"1WK"	"NO"	"2018"	"ITS"
217	223.176470588235	3.85988529090805	226.389387552995	7.19736061157088	4.05295994120813	0.961379045949943	25.8926798831504	44.3102149804815	"1WK_5_B"	"1WK"	"LO"	"2018"	"ITS"
148	158.111111111111	7.18926217767988	153.375331976665	5.97887350825826	3.11061151669863	0.878682581913462	8.24283945184753	27.5649624668041	"1WK_5_R"	"1WK"	"LO"	"2018"	"ITS"
309	331.5	8.84695821248202	335.828389236639	8.60907512384263	4.21384162686543	0.954388347779466	21.9242222396364	69.3922248552011	"1WK_6_B"	"1WK"	"HI"	"2018"	"ITS"
178	184.8	4.53473904409636	185.737869936966	6.65544966701729	3.99855875890327	0.966081845722801	29.4827363490191	34.6124503214954	"1WK_6_R"	"1WK"	"HI"	"2018"	"ITS"
232	253.576923076923	9.7586042666034	249.448111002526	7.33450491896687	2.91528445475608	0.762781959005076	4.21553097650528	48.1933879200327	"1WK_7_B"	"1WK"	"LO"	"2018"	"ITS"
189	194.714285714286	3.98867310326733	195.54077037949	6.72003485304263	3.69327387259206	0.923995030568919	13.1570344345283	37.2880686368263	"1WK_7_R"	"1WK"	"LO"	"2018"	"ITS"
227	236.51724137931	5.31887170301426	238.776865970358	7.46180560099589	4.1050210278889	0.950266256582911	20.1070728099745	46.8897718211867	"1WK_8_B"	"1WK"	"NO"	"2018"	"ITS"
229	248.84	9.26013843750002	249.391876159967	7.8017684725349	4.33159016179298	0.972608749542403	36.5080083345611	47.4101173938187	"1WK_8_R"	"1WK"	"NO"	"2018"	"ITS"
156	162.5625	4.6260681260315	162.910373625147	6.27898087905811	3.61544664031641	0.928490809146751	13.9842164072615	29.4076862678788	"1WK_9_B"	"1WK"	"HI"	"2018"	"ITS"
190	217.789473684211	12.7602905720739	210.402641121198	7.01864235527187	3.74796179748295	0.947218127469943	18.9458985076844	37.5336648796304	"1WK_9_R"	"1WK"	"HI"	"2018"	"ITS"
262	287.2	11.0528520807879	282.309989202964	8.23916183287308	4.3900796063421	0.970277728935406	33.6448045247535	56.2050647007509	"24H_1_B"	"24H"	"NO"	"2018"	"ITS"
212	237.2	11.0527529391808	237.671596704447	7.60674551986864	3.99467098255903	0.957164830033351	23.3453024880858	43.0344075107515	"24H_1_R"	"24H"	"NO"	"2018"	"ITS"
254	268	6.96638943126122	269.14856029712	8.03639199726694	4.46710220110935	0.975818644590555	41.3541748619028	54.0371197217227	"24H_2_B"	"24H"	"LO"	"2018"	"ITS"
226	242	7.45158140940501	246.863739807304	7.6670862950017	4.0386761528963	0.947614125406072	19.0891152958991	46.6301509732144	"24H_2_R"	"24H"	"LO"	"2018"	"ITS"
216	229.636363636364	7.25968061776289	228.708500638122	7.3995079720878	4.16464435493001	0.965270479446329	28.7939477440988	44.0543043116999	"24H_3_B"	"24H"	"HI"	"2018"	"ITS"
215	234.333333333333	9.47031651609201	231.295416366691	7.42831816716215	4.21664332304142	0.964028582876217	27.7998499908648	43.7987676612612	"24H_3_R"	"24H"	"HI"	"2018"	"ITS"
310	336.90625	10.9295517080022	334.605451533743	8.96104411190774	4.8621151753838	0.986554979375708	74.3769777632944	69.6810275071272	"24H_4_B"	"24H"	"NO"	"2018"	"ITS"
229	240.5	6.42580033536686	241.192326535272	7.65671194621542	4.65128793044773	0.982873218974925	58.388088137282	47.4101173938187	"24H_4_R"	"24H"	"NO"	"2018"	"ITS"
217	243.052631578947	10.2542105631161	252.558579804772	7.80128207559139	3.15961324815382	0.853615837611445	6.8313401100431	44.3102149804815	"24H_5_B"	"24H"	"LO"	"2018"	"ITS"
102	108.6	5.13573570342844	107.374475599424	4.8088775799052	1.27031490314069	0.350637522663661	1.53997194926009	17.5246491758094	"24H_5_R"	"24H"	"LO"	"2018"	"ITS"
299	366	21.5206131252479	349.638561383487	9.01848696327759	4.11084770280448	0.943711623107278	17.7656570539574	66.5228601297585	"24H_6_B"	"24H"	"HI"	"2018"	"ITS"
209	216.157894736842	4.74658472102153	216.413401744238	7.22617858327891	4.29952313059938	0.972229412459897	36.009320960744	42.273434242987	"24H_6_R"	"24H"	"HI"	"2018"	"ITS"
299	315.034482758621	7.67336478342154	314.102713178295	8.68378236752005	4.87000688478417	0.986787020676177	75.6831578625874	66.5228601297585	"24H_7_B"	"24H"	"LO"	"2018"	"ITS"
155	159.4	3.55737822026776	159.845666798575	6.17400157729862	3.88919031429167	0.956000299780065	22.7274275734027	29.175862228652	"24H_7_R"	"24H"	"LO"	"2018"	"ITS"
264	274.96875	5.75545685050033	276.376394068835	8.02007191566961	4.56593348028565	0.979949383288991	49.8737776704361	56.7505836292094	"24H_8_B"	"24H"	"NO"	"2018"	"ITS"
207	210.214285714286	2.91590487664137	210.006909213086	7.14029196675801	4.29122757426018	0.968212474886213	31.4588819488273	41.7680082361493	"24H_8_R"	"24H"	"NO"	"2018"	"ITS"
184	194.5	6.14770946121702	194.467068176489	6.75750122908205	3.70077319325953	0.938934512468256	16.3758620526885	36.0659128060173	"24H_9_B"	"24H"	"HI"	"2018"	"ITS"
213	222.545454545455	5.63285708137783	224.230693946186	7.33318728443479	4.52830151393315	0.981830906748222	55.0385198723196	43.288818686268	"24H_9_R"	"24H"	"HI"	"2018"	"ITS"
286	300.384615384615	6.68120077243553	302.416124856576	8.18291497721042	4.42237242499469	0.971542166660421	35.1397096211543	62.8436941893065	"4WK_1_B"	"4WK"	"NO"	"2018"	"ITS"
133	166.066666666667	15.5613716626	161.737433011295	6.37068127023989	2.07587164765827	0.604236122921357	2.5267591559431	24.1844631807768	"4WK_1_R"	"4WK"	"NO"	"2018"	"ITS"
306	341.416666666667	13.0246025144142	339.671130952381	9.0253948847956	4.67091962405193	0.981434678212043	53.8638657288804	68.5278491323771	"4WK_2_B"	"4WK"	"LO"	"2018"	"ITS"
274	289	7.21308868867314	289.471235250549	8.27676717228252	4.64857085653766	0.980234866151083	50.5941425767179	59.4992754734669	"4WK_2_R"	"4WK"	"LO"	"2018"	"ITS"
254	285.137931034483	12.4803776421272	280.609503900506	8.10143382404661	4.29761582886028	0.969882076899352	33.2028206811669	54.0371197217227	"4WK_3_B"	"4WK"	"HI"	"2018"	"ITS"
203	226.1	13.1441420787471	213.288618693165	7.15388400416597	4.3332535675416	0.97618230086965	41.9855836840997	40.7617130033833	"4WK_3_R"	"4WK"	"HI"	"2018"	"ITS"
243	269.037037037037	11.1133991779748	266.326509539843	7.94771773976743	4.28757170320019	0.972657579103023	36.5732062924456	51.093455824018	"4WK_4_B"	"4WK"	"NO"	"2018"	"ITS"
208	230.545454545455	10.497127059315	225.247206140535	7.18546891237378	4.09501139232169	0.965745457899637	29.1932088033781	42.0205318871805	"4WK_4_R"	"4WK"	"NO"	"2018"	"ITS"
212	226	7.07334987309626	228.572559796201	7.40960767162038	3.78203418242222	0.9216308035547	12.7601155218935	43.0344075107515	"4WK_5_B"	"4WK"	"LO"	"2018"	"ITS"
236	251.260869565217	7.79633583302854	249.228462959318	7.70083870982855	4.46846707836671	0.979332585804837	48.3853466407065	49.2428654075032	"4WK_5_R"	"4WK"	"LO"	"2018"	"ITS"
265	290.551724137931	10.7711411148061	287.863953996473	8.29464135879176	4.62464689577484	0.982597075414864	57.4616062437059	57.0239003957804	"4WK_6_B"	"4WK"	"HI"	"2018"	"ITS"
125	129.090909090909	3.59546910356238	129.184967927734	5.57602554488039	3.39697534109041	0.929890378501157	14.2633775310926	22.4225563074463	"4WK_6_R"	"4WK"	"HI"	"2018"	"ITS"
202	224.235294117647	11.0840883852488	219.318001659639	7.30276270160658	3.78986203083277	0.918716768370897	12.3026604621605	40.5110921722073	"4WK_7_B"	"4WK"	"LO"	"2018"	"ITS"
181	183.25	2.17853199716864	184.94453415067	6.70785131975623	4.28056346669734	0.975466864214043	40.7611977826499	35.3373924289574	"4WK_7_R"	"4WK"	"LO"	"2018"	"ITS"
208	227.772727272727	9.52187206740969	225.528111378604	7.30398919787798	3.71295211895515	0.930926868076594	14.4774092639795	42.0205318871805	"4WK_8_B"	"4WK"	"NO"	"2018"	"ITS"
187	210	12.4663899999009	199.2237500819	6.89406414249169	3.85448659822057	0.936990035195333	15.8705056112954	36.7979901550907	"4WK_8_R"	"4WK"	"NO"	"2018"	"ITS"
249	267.857142857143	8.69234374943791	267.106913170486	7.97331167373188	4.3968641197258	0.972855606896095	36.8400205586516	52.6937097867306	"4WK_9_B"	"4WK"	"HI"	"2018"	"ITS"
180	183	2.58234524751714	184.7847148123	6.69111567264728	3.88907399025159	0.939112708657014	16.4237885762872	35.0953464028106	"4WK_9_R"	"4WK"	"HI"	"2018"	"ITS"
203	222.375	9.18806828740595	222.6128307202	7.32643229881692	3.98272238685973	0.963667578497698	27.5236265200944	40.7617130033833	"PRE_1_B"	"PRE"	"NO"	"2018"	"ITS"
174	192	8.9831874543791	190.717495421258	6.6371029954253	3.46510135672228	0.926524194269012	13.6099222057018	33.6514634894855	"PRE_1_R"	"PRE"	"NO"	"2018"	"ITS"
293	300.965517241379	4.70836656276167	301.719169730158	8.4768816965965	4.92067853515765	0.98835273736672	85.8570834611996	64.8175533463716	"PRE_2_B"	"PRE"	"LO"	"2018"	"ITS"
155	178.214285714286	12.0489818396227	171.947444064159	6.40558252470431	3.49741041232879	0.940503515209515	16.8077156746564	29.175862228652	"PRE_2_R"	"PRE"	"LO"	"2018"	"ITS"
197	215.473684210526	9.38083028565434	209.765296990321	6.85660548554961	3.58076872880838	0.924668152115323	13.2745980362896	39.263738084143	"PRE_3_B"	"PRE"	"HI"	"2018"	"ITS"
139	144.6	5.34715870571151	141.745376893053	5.62904855380819	3.80731784569537	0.922533718051084	12.9088420773754	25.5247955965925	"PRE_3_R"	"PRE"	"HI"	"2018"	"ITS"
208	229.136363636364	10.0044985206923	224.940296205488	7.20701070025672	3.52922009798001	0.877825326227008	8.18500241595132	42.0205318871805	"PRE_4_B"	"PRE"	"NO"	"2018"	"ITS"
195	203.724137931034	5.01007767042757	207.429933156354	7.02279070908562	3.87190748515504	0.94661724138925	18.7326400138232	38.7674922015819	"PRE_4_R"	"PRE"	"NO"	"2018"	"ITS"
250	265	7.21306766090492	267.738613896217	8.06206882215942	4.62392032806933	0.984487995826139	64.4662023547601	52.9616478034945	"PRE_5_B"	"PRE"	"LO"	"2018"	"ITS"
209	217.636363636364	5.25186438135194	218.291391944894	7.24729734942189	4.36842896416085	0.975367072042338	40.5960672526938	42.273434242987	"PRE_5_R"	"PRE"	"LO"	"2018"	"ITS"
201	215.772727272727	7.69187456129632	216.10289480015	7.1683361185583	4.24684277699625	0.972918676009812	36.9258164911847	40.2608538072666	"PRE_6_B"	"PRE"	"HI"	"2018"	"ITS"
176	186.928571428571	6.85305427129792	184.192282258441	6.6547272837568	3.77417247491071	0.947445210869333	19.0277616282259	34.1311543421566	"PRE_6_R"	"PRE"	"HI"	"2018"	"ITS"
185	199.285714285714	7.58687887850545	199.351545421504	6.89771429817343	3.42969486726262	0.884483153225086	8.65674598916737	36.3095444022009	"PRE_7_B"	"PRE"	"LO"	"2018"	"ITS"
194	198.105263157895	3.25126849488693	199.896767336942	7.01535054050085	4.39077869012518	0.979938890986709	49.8476928338041	38.5199496366962	"PRE_7_R"	"PRE"	"LO"	"2018"	"ITS"
198	205.5	5.0800547872612	205.11856988391	7.02962661850341	4.32325298306383	0.972273284119439	36.0662980898183	39.5124400306137	"PRE_8_R"	"PRE"	"NO"	"2018"	"ITS"
274	289.25641025641	6.9611888564	293.104696298573	8.28115291859567	4.18723693043581	0.939829528912923	16.6194477446058	59.4992754734669	"PRE_9_B"	"PRE"	"HI"	"2018"	"ITS"
152	155.142857142857	2.68108864359402	159.049688955672	6.24067735905062	3.99509061047021	0.963462402103072	27.3690679617472	28.4829245023175	"PRE_9_R"	"PRE"	"HI"	"2018"	"ITS"
